id,State,match,year,Population,Violent_Crime_rate,MNMR,MNMR_rank,rape,rape_rank,robbery_rate,robbery_rate_rank,assault_rate,assault_rate_rank,property_crime_rate,property_crime_rate_rank,burglary_rate,burglary_rate_rank,larceny_theft_rate,larceny_theft_rate_rank,motor_vehicle_theft_rate,motor_vehicle_theft_rate_rank
WI,Wisconsin,55,2005,5527644,242,3.7,33,20.5,47,82.4,34,135.2,46,2669,38,442.3,44,2000,35,228,38
DE,Delaware,11,2005,841741,633,4.4,30,44.8,5,155.2,11,429.1,8,3118,31,690.4,25,2148,31,279,34
NY,New York,36,2005,19315721,444,4.5,28,18.8,49,182.1,5,238.9,25,2102,48,352.2,48,1565,47,185,45
WV,West Virginia,54,2005,1814083,274,4.5,29,18.5,50,45,41,205.9,29,2633,40,624.8,28,1797,42,211,40
KY,Kentucky,21,2005,4172608,267,4.6,27,34.1,23,88.4,31,139.8,44,2531,42,634.1,27,1686,45,211,41
AK,Alaska,2,2005,663253,632,4.8,25,81.1,1,81,35,465.4,6,3615,23,622.8,29,2601,18,391,19
NJ,New Jersey,34,2005,8703150,355,4.8,26,13.9,51,151.8,14,184.7,34,2337,47,447.9,43,1571,46,318,27
FL,Florida,12,2005,17768191,709,5,24,37.1,17,169.6,7,497.2,4,4013,16,927.4,12,2662,14,424,13
OH,Ohio,39,2005,11470685,350,5.1,23,40.7,13,162.8,9,141.5,43,3668,22,873.4,16,2433,25,362,21
OK,Oklahoma,40,2005,3543442,509,5.3,22,41.8,12,91.2,29,371,11,4047,14,1007.3,5,2648,16,392,18
IN,Indiana,18,2005,6266019,324,5.7,21,29.6,31,108.7,24,180,36,3460,25,698.3,21,2414,26,347,22
IL,Illinois,17,2005,12765427,552,6,20,33.8,24,182.2,4,330.3,15,3092,33,608.2,32,2175,29,308,29
PA,Pennsylvania,42,2005,12405348,425,6.1,17,28.9,32,154.9,12,235.4,26,2422,43,452.5,42,1732,44,237,37
TX,Texas,48,2005,22928508,528,6.1,18,37.1,18,156.1,10,328.8,16,4319,7,958.8,9,2953,6,408,17
VA,Virginia,51,2005,7564327,283,6.1,19,23.3,45,99.1,25,154.9,38,2649,39,394.3,46,2044,34,211,42
GA,Georgia,13,2005,9132553,446,6.2,15,23.5,44,153.7,13,262.5,23,4145,10,924.9,13,2733,12,487,10
MI,Michigan,26,2005,10100833,554,6.2,16,51.5,3,132.1,19,363.9,13,3098,32,698.2,22,1922,37,478,11
NC,North Carolina,37,2005,8672459,469,6.7,14,26.5,39,145.7,15,289.7,20,4080,12,1202.6,1,2549,20,328,25
AR,Arkansas,5,2005,2775708,528,6.8,13,43.3,10,91.2,30,387.2,10,4068,13,1085.1,3,2720,13,262,35
CA,California,6,2005,36154147,526,6.9,11,26,40,176,6,317.1,18,3321,27,692.9,23,1915,38,712,6
MO,Missouri,29,2005,5797703,526,6.9,12,28,36,124.1,20,366.6,12,3929,17,738.6,20,2747,10,443,12
TN,Tennessee,47,2005,5955745,757,7.2,10,36.8,20,168.1,8,545.2,3,4300,8,1032.8,4,2844,8,424,14
MS,Mississippi,28,2005,2908496,280,7.4,8,39.4,16,82.7,33,150.1,39,3274,28,923.7,14,2093,32,258,36
SC,South Carolina,45,2005,4246933,767,7.4,9,43.8,8,133.2,18,582.9,2,4370,6,1006.4,6,2978,4,386,20
AZ,Arizona,4,2005,5953007,512,7.5,6,33.7,25,144.1,16,326.7,17,4827,2,946.2,11,2958,5,922,3
NM,New Mexico,35,2005,1925985,646,7.5,7,54.1,2,98.3,26,486.5,5,4132,11,1087.2,2,2633,17,412,15
AL,Alabama,1,2005,4548327,433,8.2,5,34.4,22,141.7,17,248.3,24,3900,18,955.8,10,2656,15,289,32
NV,Nevada,32,2005,2412301,608,8.5,4,42.1,11,194.9,3,361.9,14,4246,9,973.4,7,2156,30,1116,2
MD,Maryland,24,2005,5589599,704,9.9,3,22.6,46,257.2,2,414.6,9,3551,24,642.7,26,2299,27,610,7
LA,Louisiana,22,2005,4507331,597,10,2,31.5,28,118.4,22,436.6,7,3696,21,873.7,15,2504,24,319,26
DC,Columbia,9,2005,582049,1380,33.5,1,28.5,34,635.7,1,682.2,1,4490,4,614.6,30,2549,21,1326,1
NH,New Hampshire,33,2006,1314895,138.8,1,51,22.4,45,33.1,44,79.2,50,1981.9,50,334.2,51,1534.6,49,113,48
HI,Hawaii,15,2006,1285498,280.7,1.6,50,27.5,38,89,34,162.6,39,4219.9,5,678.6,23,2939.3,1,602,6
ME,Maine,23,2006,1321574,116,1.7,49,25.8,41,29,45,59.5,51,2546.8,41,518,38,1926.9,36,101.9,50
IA,Iowa,19,2006,2982085,285.7,1.8,48,29.2,33,43.9,43,210.8,28,2823.6,35,609,31,2045.5,32,169.1,44
UT,Utah,49,2006,2550063,226.3,2,47,34.9,24,48.7,41,140.7,47,3512.5,22,577.3,34,2607,14,328.3,26
ND,North Dakota,38,2006,635867,197.4,2.2,45,37.9,16,11.8,51,145.5,45,2100.9,48,409,47,1521.1,50,170.8,43
VT,Vermont,50,2006,623908,145.1,2.2,46,27.7,37,18.3,49,96.8,49,2391.4,46,551.8,35,1740.2,43,99.4,51
ID,Idaho,16,2006,1466465,250,2.4,42,41.7,12,20,48,185.9,33,2395.9,44,514.5,39,1715.3,45,166.1,46
MN,Minnesota,27,2006,5167101,310.5,2.4,43,31.8,27,105.3,27,170.9,38,3082.5,31,586.5,33,2239,29,257,36
OR,Oregon,41,2006,3700758,284.6,2.4,44,32.9,25,73.3,37,176.1,36,3725.1,18,657.3,28,2672.3,9,395.5,15
RI,Rhode Island,44,2006,1067610,230.4,2.5,40,27.1,40,69.3,38,131.5,48,2614.6,38,510.8,40,1765.8,41,338,23
WY,Wyoming,56,2006,515004,253.8,2.5,41,29.3,32,14,50,208,29,2986.6,33,450.9,44,2379.6,23,156.1,47
MA,Massachusetts,25,2006,6437193,500.5,2.9,38,27.5,39,125.5,23,344.5,15,2391.5,45,547.5,36,1564.7,46,279.2,34
NE,Nebraska,31,2006,1768331,293.9,2.9,39,32.6,26,64.2,40,194.1,32,3359.7,27,539.2,37,2528.4,18,292.1,31
WI,Wisconsin,55,2006,5556506,286.1,3,37,22.2,46,100.1,30,160.8,40,2821,36,486.6,41,2081.9,31,252.5,37
WA,Washington,53,2006,6395798,348.7,3.1,36,43,10,100.4,29,202.2,31,4510.1,3,920,14,2864.1,4,726,4
MT,Montana,30,2006,944632,377.3,3.5,35,36.8,18,24.7,46,312.3,20,2856.8,34,357.8,49,2292.9,26,206.1,41
CO,Colorado,8,2006,4753377,395.4,3.6,34,45.4,8,80.4,36,265.9,24,3438.4,26,681.9,22,2322,25,434.6,12
SD,South Dakota,46,2006,781919,264.9,3.8,33,59.5,2,20.2,47,181.3,34,1766.4,51,386.7,48,1273,51,106.7,49
CT,Connecticut,10,2006,3504809,299.7,3.9,32,19.9,49,127.3,22,148.7,43,2586.1,40,444.6,45,1847.9,38,293.6,29
KY,Kentucky,21,2006,4206074,270.1,4.1,31,31.2,30,91.5,32,143.3,46,2601.7,39,662.5,26,1716.5,44,222.6,40
WV,West Virginia,54,2006,1818470,281.2,4.4,30,22.2,47,46.9,42,207.6,30,2636.3,37,636.7,29,1776.5,40,223.1,39
KS,Kansas,20,2006,2764075,432.7,4.5,29,46.3,7,67.9,39,314,19,3772,17,726.7,20,2729.7,7,315.6,28
NY,New York,36,2006,19306183,435.2,4.8,28,16.4,50,178.5,9,235.5,26,2064.5,49,355.4,50,1542.7,48,166.4,45
DE,Delaware,11,2006,853476,701,4.9,25,48.9,5,209.8,4,437.4,8,3476.4,24,742.5,19,2396,21,337.9,24
NJ,New Jersey,34,2006,8724560,350.2,4.9,26,13.8,51,153.1,16,178.4,35,2278.9,47,451.4,43,1543.8,47,283.7,33
OH,Ohio,39,2006,11478006,361.5,4.9,27,41.6,13,169.2,11,145.9,44,3688.2,19,920.4,13,2437,20,330.9,25
VA,Virginia,51,2006,7642884,283.7,5.3,24,23.9,43,101.8,28,152.7,42,2489.3,42,420.9,46,1874.8,37,193.6,42
AK,Alaska,2,2006,670053,688,5.4,23,76.4,1,89.5,33,516.7,5,3578.1,21,620.1,30,2579.5,16,378.5,17
IN,Indiana,18,2006,6313520,321.6,5.7,22,28.7,35,113.6,24,173.5,37,3449.5,25,721.3,21,2386.2,22,342,21
OK,Oklahoma,40,2006,3579212,500.2,5.9,20,41.6,14,87.9,35,364.9,13,3624.5,20,962.1,10,2286.9,27,375.4,18
TX,Texas,48,2006,23507783,517.3,5.9,21,35.9,20,158.5,13,317,18,4083.1,9,917.6,15,2759.6,5,405.9,14
PA,Pennsylvania,42,2006,12440621,442.3,6,19,29,34,169.6,10,237.8,25,2448.3,43,464.1,42,1745.4,42,238.8,38
IL,Illinois,17,2006,12831970,541.6,6.1,17,31.8,28,185.3,7,318.4,17,3019.6,32,602.1,32,2124.2,30,293.3,30
NC,North Carolina,37,2006,8856505,475.2,6.1,18,28.2,36,152.1,17,288.9,22,4116.2,7,1211.9,1,2564.4,17,339.9,22
FL,Florida,12,2006,18089888,716.4,6.2,16,35.8,21,188.8,6,485.6,7,3986.2,11,944.6,11,2619,13,422.6,13
MO,Missouri,29,2006,5842713,545.9,6.3,15,30.2,31,130,21,379.4,12,3834,16,765.6,17,2633.6,11,434.7,11
GA,Georgia,13,2006,9363941,477.9,6.5,14,23.2,44,165.6,12,282.7,23,3873.5,15,909.2,16,2503.7,19,460.6,10
CA,California,6,2006,36457549,533.5,6.8,13,25.3,42,195.1,5,306.2,21,3181.7,30,678.1,24,1835.3,39,668.3,5
NM,New Mexico,35,2006,1954599,654.7,6.9,11,54.9,3,107.2,26,485.8,6,3888.3,14,1069.6,4,2346.5,24,472.2,9
TN,Tennessee,47,2006,6038803,762.5,6.9,12,36.3,19,184.5,8,534.7,3,4137.6,6,1043.7,5,2718.8,8,375.1,19
MI,Michigan,26,2006,10095643,564.4,7.1,10,53,4,140.9,18,363.4,14,3225.1,28,755.9,18,1973,34,496.2,8
AR,Arkansas,5,2006,2810872,552.8,7.3,9,47.1,6,97.8,31,400.6,10,3985.4,12,1133.6,2,2584.5,15,267.4,35
MS,Mississippi,28,2006,2910540,311.8,7.9,8,35.7,23,112,25,156.2,41,3190.2,29,931.7,12,1972.3,35,286.2,32
AL,Alabama,1,2006,4599030,425.2,8.3,7,35.8,22,153.6,15,227.5,27,3941,13,973.7,8,2640.8,10,326.5,27
SC,South Carolina,45,2006,4321249,771.1,8.4,6,42.4,11,136.6,20,583.7,2,4274.5,4,994,7,2894.4,2,386.1,16
AZ,Arizona,4,2006,6166318,542.6,8.6,5,39.7,15,153.9,14,340.3,16,4774.1,1,963.6,9,2891.9,3,918.7,3
NV,Nevada,32,2006,2495529,748.8,9.1,4,43.8,9,282,2,414,9,4100.9,8,997.9,6,2020.8,33,1082.2,2
MD,Maryland,24,2006,5615727,678.6,9.7,3,21,48,256,3,392,11,3481,23,667,25,2270.4,28,543.5,7
LA,Louisiana,22,2006,4287768,721.2,12.9,2,37,17,138.3,19,533,4,4080.8,10,1089.2,3,2626.2,12,365.4,20
DC,Columbia,9,2006,581530,1508.4,29.1,1,31.8,29,658.4,1,789.1,1,4653.9,2,659.5,27,2735.5,6,1258.9,1
NH,New Hampshire,33,2007,1315828,144.1,0.9,51,27.1,38,34.3,44,81.8,50,2005.9,48,385.6,47,1513,48,107.2,48
IA,Iowa,19,2007,2988046,300.2,1.3,50,32.5,29,44.4,43,222,28,2648.3,36,574.8,32,1908.2,34,165.3,43
ME,Maine,23,2007,1317207,118.8,1.5,49,29.8,34,26.5,45,61,51,2448.3,42,512.1,37,1839.3,37,96.9,51
RI,Rhode Island,44,2007,1057832,229.1,1.8,48,24.4,42,71.8,38,131.1,48,2606.8,37,492.1,40,1812.7,38,302,26
HI,Hawaii,15,2007,1283388,276.1,1.9,47,29.4,35,87.4,34,157.5,41,4119.3,6,708.2,22,2921.5,2,489.6,7
OR,Oregon,41,2007,3747455,293.9,2,46,34,23,76.4,36,181.4,34,3543,19,613.2,27,2539.2,16,390.6,14
VT,Vermont,50,2007,621254,129.1,2.1,45,20.6,48,12.7,50,93.7,49,2366.5,44,515.1,36,1747,40,104.5,49
MN,Minnesota,27,2007,5197621,289.6,2.2,43,36,18,91.8,33,159.6,39,3044.8,29,571.7,33,2229.7,28,243.3,35
UT,Utah,49,2007,2645330,239.9,2.2,44,35.3,22,53.9,41,148.5,46,3518.7,20,589.5,29,2592.2,13,337,21
ND,North Dakota,38,2007,639715,209.9,2.7,41,39.4,14,11.7,51,156.2,42,2000.3,49,361.7,49,1485,50,153.5,45
WA,Washington,53,2007,6468424,336.5,2.7,42,41,10,94,31,198.8,32,4047,10,817.4,16,2640.2,12,589.3,5
MT,Montana,30,2007,957861,379.8,2.8,40,37.9,16,24.3,46,314.8,18,2906.2,33,362.9,48,2329.7,22,213.6,38
MA,Massachusetts,25,2007,6449755,441.7,2.9,39,25.5,40,108.9,26,304.4,20,2399.2,43,554.5,34,1611.3,46,233.4,37
CO,Colorado,8,2007,4861515,351.8,3.2,37,42.7,8,71.2,39,234.7,25,2999.2,31,589,30,2067.6,31,342.6,20
CT,Connecticut,10,2007,3502309,301.1,3.2,38,19.7,49,122.9,23,155.4,43,2470.6,41,446.6,44,1739.9,41,284.1,29
ID,Idaho,16,2007,1499402,256.2,3.3,35,40.5,12,16.2,47,196.2,33,2275.8,46,475.6,41,1649.1,45,151.1,46
WI,Wisconsin,55,2007,5601640,291.5,3.3,36,21.9,45,97.8,29,168.5,37,2843.9,35,497.9,39,2105.8,29,240.3,36
WV,West Virginia,54,2007,1812035,276.8,3.6,34,21.4,46,46.7,42,205.1,30,2517.6,39,597.2,28,1728.5,42,191.9,41
KS,Kansas,20,2007,2775997,458.6,3.8,33,46.4,4,72.8,37,335.6,15,3709,17,737.1,20,2662.1,10,309.8,22
SD,South Dakota,46,2007,796214,241.9,3.9,32,54.4,2,14.8,49,168.8,36,1736.8,51,332.4,51,1305.9,51,98.5,50
NE,Nebraska,31,2007,1774571,311.3,4,30,31,32,62.8,40,213.5,29,3142.4,26,509.1,38,2337.7,20,295.6,28
WY,Wyoming,56,2007,522830,257.1,4,31,32.9,27,16.1,48,204.1,31,2879.1,34,452.3,42,2271.3,25,155.5,44
NY,New York,36,2007,19297729,414.4,4.2,29,15.2,50,161.1,11,233.9,26,1987.9,50,336.4,50,1506.3,49,145.2,47
NJ,New Jersey,34,2007,8685920,328.6,4.4,28,11.9,51,144.7,18,167.7,38,2214.4,47,428.7,45,1532.9,47,252.8,32
DE,Delaware,11,2007,864764,705.4,4.5,27,39.4,15,203.9,5,457.6,8,3378.5,24,742.4,19,2365.3,19,270.8,30
OH,Ohio,39,2007,11466917,355.4,4.6,26,40.6,11,160,12,150.2,44,3468.1,21,863.8,15,2308.2,23,296.1,27
KY,Kentucky,21,2007,4241474,290.7,4.9,25,32.2,30,95.9,30,157.7,40,2546,38,655.9,25,1685.5,44,204.6,40
VA,Virginia,51,2007,7712091,272.8,5.4,24,23.2,43,99.8,27,144.3,47,2486.5,40,415.3,46,1888.4,36,182.8,42
IN,Indiana,18,2007,6345289,335.8,5.5,23,27.4,37,123.6,22,179.3,35,3370.8,25,732.6,21,2332.4,21,305.8,25
PA,Pennsylvania,42,2007,12432792,416.7,5.8,22,27.7,36,156.4,14,226.8,27,2363.5,45,451.2,43,1699.1,43,213.2,39
IL,Illinois,17,2007,12852548,533.2,5.9,20,31.9,31,179.7,8,315.7,17,2935.8,32,587.6,31,2084.5,30,263.7,31
TX,Texas,48,2007,23904380,510.4,5.9,21,35.4,20,162.2,10,306.9,19,4122.3,5,955.1,10,2774,5,393.2,13
CA,California,6,2007,36553215,524.1,6.2,17,24.7,41,193.4,6,299.7,21,3043.5,30,650.7,26,1790.6,39,602.2,4
MO,Missouri,29,2007,5878415,560.7,6.2,18,30.4,33,131.5,21,392.7,10,3829.5,14,763.8,17,2659.2,11,406.5,11
OK,Oklahoma,40,2007,3617316,504.1,6.2,19,43.3,7,93.8,32,360.8,13,3558.3,18,950.1,11,2232.2,27,376,16
AK,Alaska,2,2007,683478,661.3,6.3,16,79.7,1,85,35,490.3,6,3379.2,23,546.3,35,2476.9,18,356,18
NC,North Carolina,37,2007,9061032,466.1,6.4,15,26.3,39,149.4,16,283.9,22,4082.2,9,1199.6,1,2574.1,15,308.5,23
FL,Florida,12,2007,18251243,722.6,6.6,12,33.7,24,209.1,4,473.2,7,4088.8,8,996.3,7,2689,9,403.4,12
MI,Michigan,26,2007,10071822,533.8,6.6,13,45.6,5,132.7,20,349,14,3063.5,28,747.4,18,1899.2,35,416.9,10
TN,Tennessee,47,2007,6156719,755,6.6,14,35.7,19,179.2,9,533.4,4,4098.6,7,1004.1,6,2741.8,7,352.8,19
MS,Mississippi,28,2007,2918785,291.3,6.9,11,35.4,21,99.2,28,149.8,45,3113.9,27,932.7,14,1934.8,33,246.4,34
AR,Arkansas,5,2007,2834797,537.1,7,10,45.6,6,109.5,25,374.9,12,3955.5,12,1130.1,2,2578.5,14,246.9,33
GA,Georgia,13,2007,9544750,491.5,7.5,8,23,44,181.2,7,279.8,23,3889.6,13,946,13,2498.1,17,445.5,9
NV,Nevada,32,2007,2565382,754.9,7.5,9,42.7,9,270.4,2,434.2,9,3785.7,16,971,9,1942.9,32,871.7,2
SC,South Carolina,45,2007,4407709,785.7,8.3,7,40.2,13,144.2,19,593,2,4294.8,3,1030,5,2876.8,3,388,15
AZ,Arizona,4,2007,6338755,518,8.6,6,37.1,17,154,15,318.2,16,4532.6,2,946.4,12,2793.5,4,792.6,3
AL,Alabama,1,2007,4627851,448.9,8.9,5,33.4,25,159.9,13,246.7,24,3977.7,11,980.6,8,2689.5,8,307.7,24
NM,New Mexico,35,2007,1969915,675.7,9.3,4,52.2,3,117.9,24,496.3,5,3815.8,15,1057.1,4,2306.8,24,451.9,8
MD,Maryland,24,2007,5618344,641.9,9.9,3,21,47,236,3,375.1,11,3431.5,22,660.2,24,2265.9,26,505.4,6
LA,Louisiana,22,2007,4293204,740.4,14.6,2,33.2,26,147.1,17,545.5,3,4204.7,4,1093.2,3,2755.3,6,356.2,17
DC,Columbia,9,2007,588292,1415.1,30.8,1,32.6,28,725,1,626.7,1,4916.3,1,667.4,23,2956,1,1292.9,1
NH,New Hampshire,33,2008,1315809,156.1,1.1,51,29.3,32,32,44,93.8,50,2157.4,47,324.2,51,1726.2,45,106.9,49
ID,Idaho,16,2008,1523816,241.5,1.5,49,38,14,15.7,49,186.3,34,2096.1,48,442.8,43,1544.3,48,108.9,48
UT,Utah,49,2008,2736424,225.3,1.5,50,33.4,23,51.9,41,138.4,47,3375.7,22,539.6,35,2569,8,267.1,25
ND,North Dakota,38,2008,641481,224.6,1.7,48,51.6,4,11.4,51,159.9,40,2031.1,49,364.2,48,1524.9,50,142,44
HI,Hawaii,15,2008,1288198,272.5,2,47,28.2,35,84.2,34,158.1,42,3566.5,16,730,21,2439.4,17,397.1,9
MN,Minnesota,27,2008,5220393,265.4,2.1,46,34.6,19,80.1,36,148.6,44,2864.1,31,508.7,36,2160.1,26,195.3,37
OR,Oregon,41,2008,3790060,261.4,2.3,44,31.2,30,70.1,38,157.9,43,3302.6,24,557.1,32,2445.3,16,300.2,19
WY,Wyoming,56,2008,532668,249.7,2.3,45,34.7,17,16.3,48,196.4,31,2725,35,412.6,46,2174.7,25,137.6,45
ME,Maine,23,2008,1316456,119.4,2.4,43,28.8,33,25.3,45,63,51,2463.7,42,498.2,37,1875.9,36,89.6,51
IA,Iowa,19,2008,3002555,288.1,2.6,40,31.2,31,41.6,43,212.8,28,2440.4,43,552.8,33,1741.8,44,145.7,43
MA,Massachusetts,25,2008,6497967,463.8,2.6,41,26.9,38,108.9,24,325.4,15,2399.5,45,557.9,31,1645.3,46,196.3,36
WI,Wisconsin,55,2008,5627967,275.5,2.6,42,20,47,91.7,33,161.2,39,2762.2,34,487.9,39,2069.2,29,205.1,35
VT,Vermont,50,2008,621270,137.5,2.7,39,21.4,45,15,50,98.3,49,2559.8,38,565.8,30,1899.7,35,94.3,50
WA,Washington,53,2008,6549224,334.2,2.9,38,40.5,11,98,28,192.7,32,3806.3,13,811.3,16,2550.1,10,444.8,6
RI,Rhode Island,44,2008,1050788,252.8,3,37,26.8,39,83.7,35,139.2,46,2845,32,548.7,34,1991.5,31,304.8,17
CO,Colorado,8,2008,4939456,353.9,3.3,36,43.5,8,68.9,39,238.1,25,2821,33,568,29,1982.7,32,270.3,24
WV,West Virginia,54,2008,1814468,275.9,3.7,35,21.4,46,49.4,42,201.4,30,2533.6,39,597.4,28,1761.8,42,174.4,41
CT,Connecticut,10,2008,3501252,306.7,3.8,34,19.4,49,115.5,23,168,36,2490.8,41,431.5,44,1805.4,40,253.9,27
AK,Alaska,2,2008,686293,652.1,3.9,32,65.1,2,94,32,489,5,2927.3,28,471.7,40,2218.4,23,237.2,30
NE,Nebraska,31,2008,1783432,312.3,3.9,33,33.7,22,72.7,37,202,29,2879.3,30,489.6,38,2152.8,28,236.9,31
KS,Kansas,20,2008,2802134,412.3,4,31,43.8,7,60,40,304.6,17,3386.1,21,701.3,22,2420.5,18,264.3,26
MT,Montana,30,2008,967440,311.4,4.1,30,37,16,21.1,46,249.2,24,2718.5,36,381.3,47,2153.5,27,183.7,38
NJ,New Jersey,34,2008,8682661,326.5,4.3,28,12.9,51,146.3,18,163,37,2293.4,46,465.3,42,1595.7,47,232.4,32
NY,New York,36,2008,19490297,397.9,4.3,29,14.4,50,163.1,10,216.1,27,1993.8,50,336.3,49,1528.8,49,128.7,46
SD,South Dakota,46,2008,804194,276.9,4.6,27,69.9,1,16.7,47,185.8,35,1724.3,51,333.6,50,1276.6,51,114.2,47
KY,Kentucky,21,2008,4269245,297.2,4.7,26,34.1,20,95.6,31,162.8,38,2681.8,37,692.3,23,1810.1,39,179.4,40
OH,Ohio,39,2008,11485910,352,4.8,24,39.4,13,162.9,11,145,45,3410,20,891.8,14,2270.5,22,247.7,29
VA,Virginia,51,2008,7769089,257.8,4.8,25,23.1,44,96.2,30,133.8,48,2532.2,40,414.3,45,1946.1,33,171.8,42
IN,Indiana,18,2008,6376792,337.6,5,23,26.8,40,118.9,22,186.8,33,3350.3,23,765.4,19,2310.5,21,274.4,23
MI,Michigan,26,2008,10003422,514.9,5.5,22,45.1,6,132.4,20,331.9,14,2950,25,747.6,20,1844.9,37,357.4,11
TX,Texas,48,2008,24326974,508,5.6,21,33.1,25,155.1,14,314.1,16,3986.8,9,945.6,11,2690.2,5,351,13
PA,Pennsylvania,42,2008,12448279,410,5.7,20,28,36,151.6,15,224.8,26,2412.3,44,471.4,41,1760.2,43,180.7,39
AR,Arkansas,5,2008,2855390,513,5.8,18,51.2,5,97.3,29,358.8,12,3865,11,1187.6,2,2448.2,15,229.1,33
CA,California,6,2008,36756666,504.2,5.8,19,24.2,42,188.8,6,285.4,20,2941,26,647,25,1770.2,41,523.8,4
OK,Oklahoma,40,2008,3642361,531.5,5.9,17,40.4,12,101.5,27,383.7,10,3474,18,967.7,10,2203.7,24,302.6,18
IL,Illinois,17,2008,12901563,525.4,6.1,16,31.9,28,186.4,7,300.9,18,2932.6,27,612.1,27,2068.1,30,252.5,28
NV,Nevada,32,2008,2600167,729.7,6.3,15,42.5,9,249.4,2,431.4,9,3461.5,19,932.8,12,1915.8,34,613,2
FL,Florida,12,2008,18328340,688.9,6.4,14,32.6,26,197.9,5,452,7,4140.5,3,1028.3,8,2765.7,3,346.5,14
DE,Delaware,11,2008,873092,708.6,6.5,12,42.5,10,211.5,4,448.1,8,3594.7,15,776.9,17,2524.9,14,292.9,20
NC,North Carolina,37,2008,9222414,467.6,6.5,13,24.9,41,155.3,13,280.9,21,4041.9,6,1209.6,1,2542.5,11,289.8,21
GA,Georgia,13,2008,9685744,488.9,6.6,10,24.1,43,183.9,8,274.3,22,4005,8,1038.3,6,2557.5,9,409.3,7
TN,Tennessee,47,2008,6214888,722.7,6.6,11,33.4,24,173.8,9,508.8,3,4040.1,7,1047.4,4,2683.8,6,309,15
SC,South Carolina,45,2008,4479800,731,6.9,9,37.6,15,147.2,17,539.3,2,4240.1,2,1026,9,2819.7,2,394.4,10
AZ,Arizona,4,2008,6500180,485.6,7.1,8,33.8,21,150.9,16,293.8,19,4102.2,4,901.6,13,2607,7,593.6,3
AL,Alabama,1,2008,4661900,452.8,7.5,7,34.7,18,157.6,12,253,23,4084.5,5,1081.3,3,2714.3,4,288.9,22
MO,Missouri,29,2008,5911605,502.4,7.7,6,27.3,37,125.1,21,342.3,13,3662.7,14,774.1,18,2537.4,13,351.1,12
MS,Mississippi,28,2008,2938618,304.3,8,5,32.6,27,104.8,26,158.9,41,2909.1,29,868,15,1828.4,38,212.8,34
NM,New Mexico,35,2008,1984356,653.5,8.1,4,56.3,3,108.4,25,480.6,6,3815.7,12,1043.5,5,2368.3,20,404,8
MD,Maryland,24,2008,5633597,628.2,8.8,3,20,48,234.4,3,365.1,11,3517.6,17,689.6,24,2378.3,19,449.7,5
LA,Louisiana,22,2008,4410796,671.4,12.3,2,28.3,34,141.5,19,489.2,4,3880.9,10,1032.1,7,2541.3,12,307.5,16
DC,Columbia,9,2008,591833,1437.7,31.4,1,31.4,29,748.5,1,626.4,1,5104.6,1,640,26,3372.2,1,1092.4,1
NH,New Hampshire,33,2009,1324575,160.4,0.8,51,30.1,29,34.3,44,95.2,49,2173.5,46,371.1,49,1717.4,40,85.1,49
IA,Iowa,19,2009,3007856,282.1,1.3,49,29.6,33,39.9,43,211.3,28,2329.9,43,545.9,32,1654.2,44,129.8,45
VT,Vermont,50,2009,621760,134.6,1.3,50,21.2,45,17.9,47,94.2,50,2414.1,40,558.3,29,1783.6,36,72.2,51
MN,Minnesota,27,2009,5266214,244.5,1.4,47,34,20,68.7,36,140.4,43,2644.9,32,485.7,38,1996.9,28,162.3,37
UT,Utah,49,2009,2784572,215.4,1.4,48,33.8,21,46.8,42,133.4,46,3295,18,547.9,30,2497.9,10,249.1,18
ID,Idaho,16,2009,1545801,246.2,1.6,46,37.2,13,16.4,49,191,32,2019.7,48,432.3,42,1492.2,48,95.2,48
HI,Hawaii,15,2009,1295178,274.1,1.8,45,29.7,31,79.5,34,163.1,37,3668.7,12,713.7,21,2580,5,375,5
ND,North Dakota,38,2009,646844,266.4,1.9,44,45.8,5,16.5,48,202.2,30,1980.8,49,375.1,48,1464.6,50,141.1,43
ME,Maine,23,2009,1318301,119.9,2,42,28.4,35,30.3,45,59.2,51,2405.1,41,510.4,37,1817.1,34,77.5,50
WY,Wyoming,56,2009,544270,219.7,2,43,31.6,26,14.3,51,171.8,35,2616.9,33,399.8,46,2078,26,139.1,44
NE,Nebraska,31,2009,1796619,289.4,2.3,40,34.3,19,67.9,37,184.8,34,2768,28,485.7,39,2087,25,195.3,32
OR,Oregon,41,2009,3825657,260.6,2.3,41,31.4,27,65.3,39,161.5,39,3000.3,24,516,35,2223.5,20,260.8,16
MA,Massachusetts,25,2009,6593587,462.6,2.6,38,26.3,38,113.2,24,320.4,15,2323.1,44,523.5,34,1619.7,46,179.9,34
WI,Wisconsin,55,2009,5654774,259.1,2.6,39,19.8,48,86.7,31,150,40,2611.8,35,474.2,40,1979.7,29,158,38
WA,Washington,53,2009,6664195,336.3,2.9,37,38.8,11,100.7,25,194,31,3679.6,10,796,16,2527.3,7,356.3,6
CT,Connecticut,10,2009,3518288,300.9,3,35,18.7,49,113.7,23,165.5,36,2348.4,42,431.2,43,1705.1,41,212.1,27
RI,Rhode Island,44,2009,1053209,254.3,3,36,28.1,36,74.5,35,148.6,41,2616.6,34,546.2,31,1842.3,33,228.1,23
